task_id,system_mode,complexity,domain,action_keyword,intended,n_smells,smells,n_smells_defs,smells_defs,n_extra_stmts,n_functions,n_stub,longest_body,sloc,cyclomatic,maintainability,halstead_volume,halstead_difficulty,halstead_effort,cognitive,comment_density,api_calls,n_output_tokens
alternative_classes_different_interfaces_advanced_005,emphatic,advanced,E-commerce,Compare,,1,dead_code,1,dead_code,0,6,0,2,24.000,12.000,100.000,0.000,0.000,0.000,0.000,0.000,10.000,243
incomplete_library_class_basic_001,emphatic,basic,E-commerce,Write,,1,dead_code,1,dead_code,0,3,0,3,12.000,5.000,71.899,46.605,2.000,93.209,2.000,8.333,3.000,256
incomplete_library_class_basic_002,emphatic,basic,Finance,Evaluate,,0,,0,,3,2,0,2,13.000,12.000,96.132,4.755,0.500,2.377,1.000,30.769,7.000,161
incomplete_library_class_basic_003,emphatic,basic,Healthcare,Write,,0,,0,,0,3,0,4,26.000,7.000,59.416,13.932,0.500,6.966,4.000,0.000,9.000,267
incomplete_library_class_basic_004,emphatic,basic,Scientific Computing,Design,,2,broad_except;perf_try_in_loop,2,broad_except;perf_try_in_loop,0,6,0,5,46.000,14.000,60.374,118.593,3.600,426.933,13.000,4.348,13.000,518
incomplete_library_class_basic_005,emphatic,basic,General Software,Implement,,0,,0,,2,2,0,2,12.000,6.000,85.396,4.755,0.500,2.377,6.000,8.333,10.000,133
incomplete_library_class_intermediate_001,emphatic,intermediate,E-commerce,Analyze,,1,dead_code,1,dead_code,1,14,0,4,37.000,22.000,55.414,274.006,7.700,2109.846,6.000,2.703,7.000,401
incomplete_library_class_intermediate_002,emphatic,intermediate,Finance,Design,,1,dead_code,1,dead_code,0,9,0,5,32.000,11.000,79.364,68.532,1.636,112.144,0.000,0.000,13.000,547
incomplete_library_class_intermediate_003,emphatic,intermediate,Healthcare,Recommend,,0,,0,,8,4,0,2,22.000,6.000,82.337,53.774,1.000,53.774,0.000,22.727,10.000,268
incomplete_library_class_intermediate_004,emphatic,intermediate,Scientific Computing,Write,,1,magic_number,1,magic_number,10,5,0,6,31.000,9.000,70.577,116.692,2.250,262.557,3.000,12.903,12.000,342
incomplete_library_class_intermediate_005,emphatic,intermediate,General Software,Write,,0,,0,,0,8,0,4,26.000,10.000,100.000,0.000,0.000,0.000,0.000,0.000,6.000,343
incomplete_library_class_advanced_001,emphatic,advanced,E-commerce,Report,,1,dead_code,1,dead_code,0,10,5,4,32.000,14.000,81.745,4.755,0.500,2.377,2.000,15.625,2.000,307
incomplete_library_class_advanced_002,emphatic,advanced,Finance,Measure,,1,dead_code,1,dead_code,4,4,0,3,46.000,13.000,63.084,27.000,1.000,27.000,13.000,2.174,12.000,479
incomplete_library_class_advanced_003,emphatic,advanced,Healthcare,List,,2,dead_code;magic_number,2,dead_code;magic_number,0,7,3,3,34.000,12.000,76.134,23.265,0.600,13.959,5.000,14.706,11.000,346
incomplete_library_class_advanced_004,emphatic,advanced,Scientific Computing,Compare,,2,dead_code;magic_number,2,dead_code;magic_number,1,9,0,9,55.000,17.000,70.842,53.774,1.000,53.774,7.000,20.000,21.000,667
data_class_basic_001,emphatic,basic,E-commerce,Evaluate,,0,,0,,0,9,0,4,38.000,15.000,54.770,18.575,0.500,9.288,4.000,0.000,2.000,255
data_class_basic_002,emphatic,basic,Finance,Analyze,,0,,0,,0,6,0,5,22.000,8.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,135
data_class_basic_003,emphatic,basic,Healthcare,Implement,,0,,0,,0,11,0,5,27.000,13.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,194
data_class_basic_004,emphatic,basic,Scientific Computing,Analyze,,0,,0,,0,6,0,5,17.000,8.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,118
data_class_basic_005,emphatic,basic,General Software,List,,0,,0,,0,3,0,2,9.000,6.000,73.770,4.755,0.500,2.377,1.000,0.000,2.000,76
data_class_basic_006,emphatic,basic,E-commerce,Measure,,0,,0,,0,9,0,4,38.000,15.000,54.770,18.575,0.500,9.288,4.000,0.000,2.000,255
data_class_intermediate_001,emphatic,intermediate,Finance,Recommend,,0,,0,,0,8,0,3,38.000,15.000,55.550,18.575,0.500,9.288,6.000,0.000,2.000,286
data_class_intermediate_002,emphatic,intermediate,Healthcare,Analyze,,1,long_parameter_list,1,long_parameter_list,0,2,0,8,21.000,4.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,175
data_class_intermediate_003,emphatic,intermediate,Scientific Computing,Measure,,1,long_parameter_list,1,long_parameter_list,0,7,0,9,35.000,16.000,51.501,70.324,2.000,140.648,3.000,0.000,3.000,266
data_class_intermediate_004,emphatic,intermediate,General Software,Design,,1,long_parameter_list,1,long_parameter_list,0,9,0,8,34.000,11.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,225
data_class_intermediate_005,emphatic,intermediate,E-commerce,Measure,,1,long_parameter_list,1,long_parameter_list,0,17,0,7,59.000,22.000,100.000,0.000,0.000,0.000,1.000,0.000,4.000,426
data_class_advanced_001,emphatic,advanced,Finance,Evaluate,,0,,0,,0,22,0,12,76.000,26.000,100.000,0.000,0.000,0.000,0.000,0.000,12.000,603
data_class_advanced_002,emphatic,advanced,Healthcare,Evaluate,,0,,0,,0,21,0,10,52.000,23.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,397
data_class_advanced_003,emphatic,advanced,Scientific Computing,Write,,1,long_parameter_list,1,long_parameter_list,0,4,0,8,21.000,8.000,62.760,11.610,1.000,11.610,1.000,0.000,3.000,177
data_class_advanced_004,emphatic,advanced,General Software,Report,,1,magic_number,1,magic_number,0,19,0,9,92.000,38.000,36.513,173.065,2.000,346.130,24.000,0.000,4.000,699
data_class_advanced_005,emphatic,advanced,E-commerce,Report,,0,,0,,0,19,0,9,47.000,21.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,339
refused_bequest_basic_001,emphatic,basic,E-commerce,Measure,,0,,0,,0,5,0,2,15.000,9.000,65.258,13.932,1.000,13.932,2.000,0.000,6.000,92
refused_bequest_basic_002,emphatic,basic,Finance,Recommend,,0,,0,,0,3,0,1,7.000,5.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,76
refused_bequest_basic_003,emphatic,basic,Healthcare,Design,,0,,0,,0,3,3,1,7.000,5.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,57
refused_bequest_basic_004,emphatic,basic,Scientific Computing,Measure,,0,,0,,0,4,0,1,9.000,6.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,92
refused_bequest_basic_005,emphatic,basic,General Software,Recommend,,0,,0,,0,3,2,1,7.000,5.000,100.000,0.000,0.000,0.000,0.000,28.571,2.000,60
refused_bequest_basic_006,emphatic,basic,E-commerce,Report,,0,,0,,0,5,0,2,15.000,9.000,65.258,13.932,1.000,13.932,2.000,0.000,6.000,92
refused_bequest_intermediate_001,emphatic,intermediate,Finance,Design,,0,,0,,0,5,4,1,11.000,7.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,107
refused_bequest_intermediate_002,emphatic,intermediate,Healthcare,Design,,0,,0,,0,1,0,2,4.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,154
refused_bequest_intermediate_003,emphatic,intermediate,Scientific Computing,List,,0,,0,,0,5,4,5,15.000,7.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,120
refused_bequest_intermediate_004,emphatic,intermediate,General Software,Compare,,0,,0,,0,5,4,1,11.000,7.000,100.000,0.000,0.000,0.000,0.000,9.091,2.000,85
refused_bequest_intermediate_005,emphatic,intermediate,E-commerce,Recommend,,0,,0,,0,1,0,5,7.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,69
refused_bequest_advanced_001,emphatic,advanced,Finance,List,,0,,0,,0,2,1,6,10.000,4.000,100.000,0.000,0.000,0.000,0.000,10.000,2.000,115
refused_bequest_advanced_002,emphatic,advanced,Healthcare,Evaluate,,0,,0,,0,6,5,2,14.000,8.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,145
refused_bequest_advanced_003,emphatic,advanced,Scientific Computing,List,,0,,0,,0,4,3,2,10.000,6.000,100.000,0.000,0.000,0.000,0.000,30.000,2.000,112
refused_bequest_advanced_004,emphatic,advanced,General Software,Compare,,0,,0,,0,2,0,2,12.000,4.000,77.881,4.755,0.500,2.377,0.000,0.000,2.000,92
refused_bequest_advanced_005,emphatic,advanced,E-commerce,Design,,0,,0,,0,6,5,2,14.000,8.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,161
comments_smell_basic_001,emphatic,basic,E-commerce,Evaluate,,0,,0,,3,1,0,4,8.000,2.000,90.006,13.932,1.333,18.575,1.000,50.000,3.000,143
comments_smell_basic_002,emphatic,basic,Finance,Compare,,0,,0,,0,2,0,3,7.000,4.000,62.717,4.755,0.500,2.377,0.000,0.000,0.000,200
comments_smell_basic_003,emphatic,basic,Healthcare,Design,,0,,0,,2,1,0,4,8.000,2.000,85.495,27.000,1.800,48.600,1.000,62.500,3.000,171
comments_smell_basic_004,emphatic,basic,Scientific Computing,Report,,0,,0,,0,1,0,3,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,64
comments_smell_basic_005,emphatic,basic,General Software,List,,0,,0,,0,3,0,3,9.000,5.000,62.250,36.541,1.500,54.812,1.000,11.111,3.000,209
comments_smell_intermediate_001,emphatic,intermediate,E-commerce,Measure,,0,,0,,4,3,0,4,17.000,5.000,73.668,53.774,2.500,134.436,1.000,5.882,6.000,462
comments_smell_intermediate_002,emphatic,intermediate,Finance,Report,,2,dead_code;duplicate_code,2,dead_code;duplicate_code,0,7,0,4,26.000,8.000,27.614,505.240,3.420,1727.920,1.000,38.462,3.000,1124
comments_smell_intermediate_003,emphatic,intermediate,Healthcare,Measure,,0,,1,dead_code,1,5,0,4,33.000,9.000,77.532,15.510,1.000,15.510,3.000,48.485,12.000,713
comments_smell_intermediate_004,emphatic,intermediate,Scientific Computing,Design,,0,,1,dead_code,2,2,0,4,17.000,3.000,92.096,11.610,1.000,11.610,1.000,11.765,5.000,281
comments_smell_intermediate_005,emphatic,intermediate,General Software,List,,0,,0,,3,1,0,5,13.000,1.000,100.000,0.000,0.000,0.000,0.000,30.769,9.000,369
comments_smell_advanced_001,emphatic,advanced,E-commerce,Evaluate,,3,dead_code;duplicate_code;magic_number,3,dead_code;duplicate_code;magic_number,5,6,0,4,63.000,21.000,52.726,382.160,5.111,1953.263,23.000,4.762,11.000,594
comments_smell_advanced_002,emphatic,advanced,Finance,Evaluate,,1,magic_number,1,magic_number,2,1,0,5,23.000,5.000,94.829,4.755,0.500,2.377,8.000,34.783,6.000,561
comments_smell_advanced_003,emphatic,advanced,Healthcare,Report,,2,dead_code;magic_number,2,dead_code;magic_number,0,1,0,6,16.000,5.000,79.143,39.863,1.714,68.337,5.000,18.750,2.000,438
comments_smell_advanced_004,emphatic,advanced,Scientific Computing,Design,,1,dead_code,1,dead_code,2,5,0,2,24.000,8.000,88.965,18.095,1.000,18.095,4.000,70.833,14.000,346
magic_numbers_basic_001,emphatic,basic,E-commerce,Implement,magic_number,0,,0,,0,1,0,5,6.000,1.000,96.769,13.932,0.500,6.966,0.000,16.667,0.000,89
magic_numbers_basic_002,emphatic,basic,Finance,Measure,magic_number,1,magic_number,1,magic_number,0,1,0,1,2.000,1.000,86.297,10.000,0.500,5.000,0.000,0.000,0.000,26
magic_numbers_basic_003,emphatic,basic,Healthcare,Recommend,magic_number,1,magic_number,1,magic_number,3,3,0,1,17.000,6.000,81.208,364.555,3.949,1439.525,4.000,23.529,4.000,285
magic_numbers_basic_004,emphatic,basic,Scientific Computing,Measure,magic_number,1,magic_number,1,magic_number,0,1,0,1,9.000,4.000,65.737,69.760,1.750,122.081,4.000,0.000,0.000,78
magic_numbers_basic_005,emphatic,basic,General Software,Compare,magic_number,1,magic_number,1,magic_number,0,1,0,1,15.000,7.000,61.273,54.000,0.857,46.286,7.000,0.000,1.000,118
magic_numbers_basic_006,emphatic,basic,E-commerce,Evaluate,magic_number,0,,0,,0,1,0,5,6.000,1.000,96.769,13.932,0.500,6.966,0.000,16.667,0.000,89
magic_numbers_intermediate_001,emphatic,intermediate,Finance,Implement,magic_number,1,magic_number,1,magic_number,0,6,0,1,17.000,8.000,61.691,38.039,1.143,43.473,3.000,0.000,0.000,121
magic_numbers_intermediate_002,emphatic,intermediate,Healthcare,Evaluate,magic_number,1,long_parameter_list,1,long_parameter_list,0,1,0,5,8.000,3.000,94.880,70.324,3.000,210.972,2.000,37.500,0.000,163
magic_numbers_intermediate_003,emphatic,intermediate,Scientific Computing,Evaluate,magic_number,1,magic_number,1,magic_number,1,1,0,5,11.000,9.000,89.760,165.059,1.714,282.958,8.000,54.545,2.000,192
magic_numbers_intermediate_004,emphatic,intermediate,General Software,Recommend,magic_number,2,dead_code;long_parameter_list,2,dead_code;long_parameter_list,0,2,0,10,15.000,5.000,66.317,378.938,4.237,1605.500,3.000,40.000,10.000,587
magic_numbers_intermediate_005,emphatic,intermediate,E-commerce,Measure,magic_number,0,,0,,0,1,0,5,11.000,1.000,68.497,70.324,2.182,153.434,0.000,0.000,0.000,139
magic_numbers_intermediate_006,emphatic,intermediate,Finance,Measure,magic_number,1,magic_number,1,magic_number,0,6,0,1,17.000,8.000,61.691,38.039,1.143,43.473,3.000,0.000,0.000,121
magic_numbers_advanced_001,emphatic,advanced,Healthcare,Design,magic_number,2,dead_code;magic_number,2,dead_code;magic_number,6,5,0,10,44.000,5.000,73.087,370.571,4.838,1792.636,0.000,25.000,13.000,646
magic_numbers_advanced_002,emphatic,advanced,Scientific Computing,Implement,magic_number,0,,0,,6,1,0,3,11.000,2.000,91.817,28.529,1.500,42.794,1.000,27.273,2.000,164
magic_numbers_advanced_003,emphatic,advanced,General Software,Compare,magic_number,0,,0,,0,3,0,12,49.000,22.000,62.988,547.086,2.870,1570.339,21.000,16.327,2.000,718
magic_numbers_advanced_004,emphatic,advanced,E-commerce,List,magic_number,0,,0,,1,3,0,7,31.000,3.000,86.139,11.610,1.000,11.610,0.000,22.581,13.000,387
magic_numbers_advanced_005,emphatic,advanced,Finance,Report,magic_number,1,magic_number,1,magic_number,6,2,0,5,35.000,11.000,68.659,240.809,2.842,684.405,12.000,14.286,4.000,299
magic_numbers_advanced_006,emphatic,advanced,Healthcare,Recommend,magic_number,2,dead_code;magic_number,2,dead_code;magic_number,6,5,0,10,44.000,5.000,73.087,370.571,4.838,1792.636,0.000,25.000,13.000,646
deep_nesting_basic_001,emphatic,basic,E-commerce,Recommend,deep_nesting,1,magic_number,1,magic_number,0,1,0,6,11.000,3.000,65.441,43.020,2.000,86.039,3.000,0.000,0.000,92
deep_nesting_basic_002,emphatic,basic,Finance,Implement,deep_nesting,0,,0,,0,6,0,6,21.000,10.000,90.625,18.575,0.500,9.288,4.000,66.667,6.000,254
deep_nesting_basic_003,emphatic,basic,Healthcare,Write,deep_nesting,0,,0,,0,1,0,3,9.000,5.000,100.000,4.755,0.500,2.377,10.000,77.778,0.000,260
deep_nesting_basic_004,emphatic,basic,Scientific Computing,Measure,deep_nesting,1,dead_code,1,dead_code,1,1,0,1,16.000,5.000,84.606,13.932,1.333,18.575,3.000,12.500,2.000,109
deep_nesting_basic_005,emphatic,basic,General Software,Measure,deep_nesting,1,broad_except,0,,1,1,0,7,17.000,7.000,86.895,55.507,2.000,111.013,7.000,35.294,6.000,332
deep_nesting_basic_006,emphatic,basic,E-commerce,Evaluate,deep_nesting,1,magic_number,1,magic_number,0,1,0,6,11.000,3.000,65.441,43.020,2.000,86.039,3.000,0.000,0.000,92
deep_nesting_intermediate_001,emphatic,intermediate,Finance,Report,deep_nesting,0,,0,,0,8,7,8,29.000,14.000,86.257,25.850,0.500,12.925,6.000,48.276,7.000,294
deep_nesting_intermediate_002,emphatic,intermediate,Healthcare,Design,deep_nesting,2,deep_nesting;magic_number,2,deep_nesting;magic_number,1,1,0,1,20.000,9.000,81.672,53.774,3.571,192.052,28.000,20.000,8.000,235
deep_nesting_intermediate_003,emphatic,intermediate,Scientific Computing,Recommend,deep_nesting,0,,0,,4,2,0,2,17.000,10.000,87.023,38.039,0.500,19.020,10.000,23.529,3.000,249
deep_nesting_intermediate_004,emphatic,intermediate,General Software,Report,deep_nesting,1,magic_number,1,magic_number,6,1,0,7,28.000,7.000,75.610,162.848,3.333,542.827,9.000,21.429,8.000,474
deep_nesting_intermediate_005,emphatic,intermediate,E-commerce,List,deep_nesting,2,broad_except;magic_number,2,broad_except;magic_number,0,1,0,1,27.000,6.000,81.505,33.688,1.600,53.901,5.000,22.222,5.000,273
deep_nesting_intermediate_006,emphatic,intermediate,Finance,Report,deep_nesting,0,,0,,0,8,7,8,29.000,14.000,86.257,25.850,0.500,12.925,6.000,48.276,7.000,294
deep_nesting_advanced_001,emphatic,advanced,Healthcare,Implement,deep_nesting,4,deep_nesting;duplicate_code;long_parameter_list;magic_number,3,deep_nesting;long_parameter_list;magic_number,0,1,0,1,21.000,17.000,81.944,12.000,0.667,8.000,66.000,14.286,0.000,159
deep_nesting_advanced_002,emphatic,advanced,Scientific Computing,Analyze,deep_nesting,2,deep_nesting;long_parameter_list,2,deep_nesting;long_parameter_list,0,1,0,2,11.000,9.000,100.000,0.000,0.000,0.000,36.000,0.000,0.000,90
deep_nesting_advanced_003,emphatic,advanced,General Software,Write,deep_nesting,2,deep_nesting;long_parameter_list,2,deep_nesting;long_parameter_list,2,1,0,1,25.000,8.000,100.000,0.000,0.000,0.000,35.000,12.000,2.000,226
deep_nesting_advanced_004,emphatic,advanced,E-commerce,Analyze,deep_nesting,3,broad_except;dead_code;long_parameter_list,3,broad_except;dead_code;long_parameter_list,0,6,0,1,26.000,13.000,87.284,11.610,1.000,11.610,17.000,30.769,11.000,352
deep_nesting_advanced_005,emphatic,advanced,Finance,Evaluate,deep_nesting,2,deep_nesting;long_parameter_list,2,deep_nesting;long_parameter_list,9,1,0,1,35.000,9.000,100.000,0.000,0.000,0.000,44.000,28.571,2.000,481
deep_nesting_advanced_006,emphatic,advanced,Healthcare,Write,deep_nesting,4,deep_nesting;duplicate_code;long_parameter_list;magic_number,3,deep_nesting;long_parameter_list;magic_number,0,1,0,1,21.000,17.000,81.944,12.000,0.667,8.000,66.000,14.286,0.000,159
global_state_basic_001,emphatic,basic,E-commerce,Evaluate,,0,,0,,5,11,0,5,49.000,13.000,82.792,4.755,0.500,2.377,4.000,24.490,11.000,377
global_state_basic_002,emphatic,basic,Finance,Recommend,,0,,0,,1,0,0,0,6.000,1.000,100.000,0.000,0.000,0.000,0.000,16.667,0.000,48
global_state_basic_003,emphatic,basic,Healthcare,Recommend,,0,,0,,3,3,0,2,12.000,3.000,66.504,25.266,0.500,12.633,0.000,0.000,0.000,71
global_state_basic_004,emphatic,basic,Scientific Computing,Compare,,0,,0,,1,2,0,3,6.000,2.000,100.000,0.000,0.000,0.000,0.000,16.667,0.000,93
global_state_basic_005,emphatic,basic,General Software,Evaluate,,1,dead_code,1,dead_code,3,3,0,4,21.000,5.000,80.980,2.000,0.500,1.000,2.000,4.762,8.000,153
global_state_basic_006,emphatic,basic,E-commerce,Recommend,,0,,0,,5,11,0,5,49.000,13.000,82.792,4.755,0.500,2.377,4.000,24.490,11.000,377
global_state_intermediate_001,emphatic,intermediate,Finance,Design,,0,,0,,5,12,0,4,39.000,13.000,60.282,4.755,0.500,2.377,1.000,0.000,3.000,227
global_state_intermediate_002,emphatic,intermediate,Healthcare,Write,,0,,0,,5,5,0,3,30.000,10.000,65.063,131.183,2.000,262.367,8.000,6.667,4.000,307
global_state_intermediate_003,emphatic,intermediate,Scientific Computing,Design,,0,,0,,11,6,0,3,43.000,9.000,68.175,4.755,0.500,2.377,6.000,2.326,8.000,325
global_state_intermediate_004,emphatic,intermediate,General Software,Recommend,,0,,0,,5,8,3,5,30.000,10.000,77.197,13.932,0.500,6.966,3.000,13.333,4.000,306
global_state_intermediate_005,emphatic,intermediate,E-commerce,Recommend,,0,,0,,5,0,0,0,5.000,1.000,100.000,0.000,0.000,0.000,0.000,20.000,0.000,34
global_state_advanced_001,emphatic,advanced,Finance,Compare,,2,dead_code;magic_number,2,dead_code;magic_number,10,10,0,3,46.000,15.000,71.626,174.887,2.500,437.218,12.000,23.913,4.000,509
global_state_advanced_002,emphatic,advanced,Healthcare,Evaluate,,0,,0,,9,11,0,2,40.000,24.000,54.830,151.304,1.000,151.304,9.000,2.500,1.000,548
global_state_advanced_003,emphatic,advanced,Scientific Computing,Design,,1,dead_code,1,dead_code,9,15,0,3,46.000,18.000,75.382,15.510,1.000,15.510,4.000,19.565,4.000,536
global_state_advanced_004,emphatic,advanced,General Software,Design,,0,,0,,8,16,0,8,47.000,16.000,100.000,0.000,0.000,0.000,0.000,36.170,4.000,427
global_state_advanced_005,emphatic,advanced,E-commerce,Measure,,2,dead_code;magic_number,2,dead_code;magic_number,10,10,0,3,46.000,15.000,71.626,174.887,2.500,437.218,12.000,23.913,4.000,509
shotgun_surgery_basic_001,emphatic,basic,E-commerce,Recommend,,0,,0,,0,5,0,2,12.000,5.000,100.000,0.000,0.000,0.000,0.000,8.333,5.000,194
shotgun_surgery_basic_002,emphatic,basic,Finance,Write,,0,,0,,0,9,0,2,64.000,24.000,74.402,4.755,0.500,2.377,5.000,10.938,9.000,512
shotgun_surgery_basic_003,emphatic,basic,Healthcare,Measure,,1,duplicate_code,1,duplicate_code,0,14,0,2,45.000,32.000,72.392,38.039,1.143,43.473,0.000,17.778,6.000,493
shotgun_surgery_basic_004,emphatic,basic,Scientific Computing,Write,,0,,0,,0,11,0,2,39.000,21.000,100.000,0.000,0.000,0.000,0.000,30.769,4.000,362
shotgun_surgery_basic_005,emphatic,basic,General Software,Implement,,0,,0,,0,6,0,1,20.000,19.000,100.000,0.000,0.000,0.000,0.000,5.000,2.000,219
shotgun_surgery_basic_006,emphatic,basic,E-commerce,Recommend,,0,,0,,0,5,0,2,12.000,5.000,100.000,0.000,0.000,0.000,0.000,8.333,5.000,194
shotgun_surgery_intermediate_001,emphatic,intermediate,Finance,Write,,2,duplicate_code;magic_number,2,duplicate_code;magic_number,11,17,1,3,70.000,44.000,67.834,36.541,1.500,54.812,6.000,17.143,18.000,729
shotgun_surgery_intermediate_002,emphatic,intermediate,Healthcare,Compare,,0,,0,,0,,,,27.000,,,,,,,18.519,,202
shotgun_surgery_intermediate_003,emphatic,intermediate,Scientific Computing,Design,,0,,0,,0,19,11,2,46.000,33.000,100.000,0.000,0.000,0.000,0.000,23.913,1.000,418
shotgun_surgery_intermediate_004,emphatic,intermediate,General Software,Report,,0,,0,,0,7,7,1,21.000,21.000,100.000,0.000,0.000,0.000,0.000,33.333,0.000,156
shotgun_surgery_intermediate_005,emphatic,intermediate,E-commerce,Measure,,0,,0,,0,2,0,1,25.000,8.000,100.000,0.000,0.000,0.000,0.000,4.000,5.000,248
shotgun_surgery_advanced_001,emphatic,advanced,Finance,Report,,1,magic_number,2,duplicate_code;magic_number,0,11,7,5,52.000,45.000,76.221,59.795,0.667,39.863,9.000,42.308,3.000,582
shotgun_surgery_advanced_002,emphatic,advanced,Healthcare,Measure,,0,,0,,0,11,9,1,32.000,31.000,100.000,0.000,0.000,0.000,0.000,59.375,1.000,383
shotgun_surgery_advanced_003,emphatic,advanced,Scientific Computing,Compare,,0,,0,,0,11,3,2,36.000,33.000,100.000,0.000,0.000,0.000,1.000,61.111,2.000,405
shotgun_surgery_advanced_004,emphatic,advanced,General Software,Write,,0,,0,,0,11,0,3,38.000,39.000,77.346,27.000,1.000,27.000,3.000,23.684,3.000,467
shotgun_surgery_advanced_005,emphatic,advanced,E-commerce,Recommend,,1,magic_number,1,magic_number,2,2,0,9,18.000,6.000,85.966,4.755,0.500,2.377,2.000,11.111,3.000,140
synthetic_long_method_basic_001,emphatic,basic,Finance,Recommend,long_method,2,dead_code;magic_number,2,dead_code;magic_number,0,12,0,7,56.000,27.000,59.197,199.177,4.295,855.557,10.000,7.143,9.000,553
synthetic_long_method_basic_002,emphatic,basic,Healthcare,Analyze,long_method,1,magic_number,1,magic_number,0,9,4,8,37.000,17.000,73.931,57.359,1.500,86.039,6.000,16.216,18.000,384
synthetic_long_method_basic_003,emphatic,basic,Scientific Computing,Report,long_method,2,dead_code;magic_number,2,dead_code;magic_number,4,5,2,4,44.000,17.000,71.132,158.643,4.400,698.028,18.000,25.000,16.000,514
synthetic_long_method_basic_004,emphatic,basic,General Software,Measure,long_method,1,dead_code,1,dead_code,0,1,0,32,44.000,5.000,100.000,0.000,0.000,0.000,0.000,22.727,26.000,517
synthetic_long_method_basic_005,emphatic,basic,E-commerce,Measure,long_method,1,magic_number,1,magic_number,2,8,0,9,44.000,15.000,73.187,81.749,2.500,204.373,7.000,18.182,11.000,471
synthetic_long_method_basic_006,emphatic,basic,Finance,Write,long_method,0,,0,,0,7,4,4,37.000,12.000,75.271,27.000,1.800,48.600,9.000,13.514,5.000,327
synthetic_long_method_basic_007,emphatic,basic,Healthcare,Recommend,long_method,0,,0,,0,7,5,8,27.000,9.000,100.000,0.000,0.000,0.000,0.000,18.519,6.000,223
synthetic_long_method_intermediate_001,emphatic,intermediate,Scientific Computing,Implement,long_method,0,,0,,0,7,6,14,40.000,14.000,100.000,0.000,0.000,0.000,6.000,35.000,9.000,538
synthetic_long_method_intermediate_002,emphatic,intermediate,General Software,Design,long_method,2,long_parameter_list;magic_number,3,duplicate_code;long_parameter_list;magic_number,0,9,0,8,50.000,22.000,70.776,135.707,2.778,376.963,10.000,24.000,11.000,655
synthetic_long_method_intermediate_003,emphatic,intermediate,E-commerce,Analyze,long_method,1,dead_code,1,dead_code,8,7,7,1,29.000,7.000,100.000,0.000,0.000,0.000,0.000,27.586,7.000,273
synthetic_long_method_intermediate_004,emphatic,intermediate,Finance,Recommend,long_method,2,dead_code;magic_number,2,dead_code;magic_number,0,7,0,7,35.000,11.000,80.387,68.532,1.636,112.144,6.000,37.143,17.000,550
synthetic_long_method_intermediate_005,emphatic,intermediate,Healthcare,Measure,long_method,2,dead_code;duplicate_code,2,dead_code;duplicate_code,0,4,0,8,26.000,7.000,79.571,11.610,1.000,11.610,1.000,19.231,16.000,476
synthetic_long_method_intermediate_006,emphatic,intermediate,Scientific Computing,Design,long_method,1,dead_code,1,dead_code,0,11,0,7,59.000,23.000,62.530,34.869,1.000,34.869,4.000,5.085,7.000,482
synthetic_long_method_intermediate_007,emphatic,intermediate,General Software,Implement,long_method,0,,0,,0,7,6,14,40.000,14.000,100.000,0.000,0.000,0.000,6.000,35.000,9.000,538
synthetic_long_method_advanced_001,emphatic,advanced,E-commerce,Implement,long_method,0,,0,,0,1,0,9,28.000,1.000,96.281,4.755,0.500,2.377,0.000,28.571,3.000,305
synthetic_long_method_advanced_002,emphatic,advanced,Finance,Evaluate,long_method,2,dead_code;magic_number,2,dead_code;magic_number,10,10,7,3,39.000,15.000,80.720,41.513,1.500,62.270,4.000,43.590,11.000,412
synthetic_long_method_advanced_003,emphatic,advanced,Healthcare,Write,long_method,1,duplicate_code,1,duplicate_code,0,,,,455.000,,,,,,,0.000,,4096
synthetic_long_method_advanced_004,emphatic,advanced,Scientific Computing,Report,long_method,1,dead_code,1,dead_code,5,9,0,10,63.000,15.000,65.486,72.000,2.000,144.000,2.000,12.698,22.000,917
synthetic_long_method_advanced_005,emphatic,advanced,General Software,List,long_method,1,magic_number,1,magic_number,0,7,0,5,46.000,20.000,71.142,205.000,3.640,746.200,14.000,26.087,2.000,545
synthetic_long_method_advanced_006,emphatic,advanced,E-commerce,Compare,long_method,2,dead_code;magic_number,2,dead_code;magic_number,0,8,0,5,58.000,20.000,55.334,477.695,8.403,4013.962,16.000,5.172,13.000,559
